Estado,Ano,Mês,Unnamed: 0,Mortos,Pessoas,Acidente
AC,2007,April,1560064,2,76,32
AC,2007,August,1516324,2,46,20
AC,2007,December,2990121,4,86,31
AC,2007,February,960450,0,41,19
AC,2007,January,814389,0,63,28
AC,2007,July,1473227,0,48,22
AC,2007,June,1421462,4,50,25
AC,2007,March,884868,0,44,23
AC,2007,May,1849146,2,96,35
AC,2007,November,2474877,0,63,26
AC,2007,October,3139561,4,88,35
AC,2007,September,2251490,2,65,28
AC,2008,April,1900012,0,69,33
AC,2008,August,2706224,3,95,37
AC,2008,December,3248392,1,71,31
AC,2008,February,1085789,2,59,25
AC,2008,January,1430247,1,67,31
AC,2008,July,2417501,1,92,32
AC,2008,June,1729642,1,66,27
AC,2008,March,1325753,2,82,33
AC,2008,May,1324924,1,46,24
AC,2008,November,2833819,0,79,28
AC,2008,October,2389553,1,63,25
AC,2008,September,2496746,0,56,27
AC,2009,April,913661,2,56,18
AC,2009,August,3013341,6,89,37
AC,2009,December,4204782,2,100,38
AC,2009,February,1536855,2,96,35
AC,2009,January,873781,3,79,29
AC,2009,July,3343927,5,121,41
AC,2009,June,1927325,1,65,27
AC,2009,March,1508072,3,65,27
AC,2009,May,1836166,0,67,28
AC,2009,November,2887371,2,72,25
AC,2009,October,4060187,2,95,34
AC,2009,September,2586496,3,68,26
AC,2010,April,2759608,0,94,38
AC,2010,August,5135034,1,106,48
AC,2010,December,5295889,0,95,34
AC,2010,February,846592,0,50,22
AC,2010,January,1276827,0,71,33
AC,2010,July,3650888,3,99,42
AC,2010,June,3701992,2,92,42
AC,2010,March,2042115,2,89,38
AC,2010,May,3882729,0,126,48
AC,2010,November,5628409,2,112,42
AC,2010,October,4379227,3,79,35
AC,2010,September,4085972,1,90,40
AC,2011,April,4049132,1,97,44
AC,2011,August,6504591,3,116,46
AC,2011,December,1321737,3,82,33
AC,2011,February,2740005,1,73,31
AC,2011,January,2537363,2,102,36
AC,2011,July,7104141,3,138,57
AC,2011,June,4222812,0,92,35
AC,2011,March,5281916,4,143,55
AC,2011,May,3905134,1,91,39
AC,2011,November,2938767,0,91,45
AC,2011,October,6205084,1,108,51
AC,2011,September,6974928,4,115,46
AC,2012,April,3618258,3,126,56
AC,2012,August,3352036,0,68,30
AC,2012,December,7478357,0,115,49
AC,2012,February,1379106,0,72,24
AC,2012,January,1797313,0,90,35
AC,2012,July,4460657,1,130,49
AC,2012,June,3672287,0,86,39
AC,2012,March,3345113,3,126,50
AC,2012,May,3765271,2,108,43
AC,2012,November,4559000,4,80,36
AC,2012,October,7197587,8,188,56
AC,2012,September,3524145,0,113,36
AC,2013,April,1741393,0,74,28
AC,2013,August,4769749,1,98,42
AC,2013,December,4845420,5,78,34
AC,2013,February,1781239,2,59,29
AC,2013,January,2211056,3,94,48
AC,2013,July,3758431,2,93,38
AC,2013,June,2969501,2,100,36
AC,2013,March,2606777,1,91,41
AC,2013,May,3193382,4,93,38
AC,2013,November,5819105,2,95,40
AC,2013,October,5719188,1,87,44
AC,2013,September,3621118,0,65,30
AC,2014,April,2034380,2,55,29
AC,2014,August,4643542,3,97,45
AC,2014,December,5319170,0,86,39
AC,2014,February,1741941,3,90,36
AC,2014,January,2276966,6,92,37
AC,2014,July,3540883,2,93,39
AC,2014,June,2922400,3,88,35
AC,2014,March,1631286,2,73,28
AC,2014,May,3176564,1,80,38
AC,2014,November,5583580,3,112,42
AC,2014,October,5825847,2,138,50
AC,2014,September,4401354,5,99,39
AC,2015,April,2344959,0,112,44
AC,2015,August,3025941,5,102,40
AC,2015,December,3786959,0,104,38
AC,2015,February,1080185,0,69,30
AC,2015,January,1416227,3,89,36
AC,2015,July,3760521,2,142,58
AC,2015,June,1744112,2,65,28
AC,2015,March,1383664,0,95,41
AC,2015,May,2508173,0,99,43
AC,2015,November,2821173,3,81,34
AC,2015,October,4193678,2,120,47
AC,2015,September,2302648,3,73,29
AC,2016,April,860013,1,60,23
AC,2016,August,1933498,0,67,32
AC,2016,December,2534193,4,95,35
AC,2016,February,554259,0,54,22
AC,2016,January,569439,2,67,27
AC,2016,July,1776911,1,72,31
AC,2016,June,1488859,2,84,32
AC,2016,March,984213,2,65,29
AC,2016,May,892917,2,65,25
AC,2016,November,1391587,0,49,20
AC,2016,October,1973374,1,68,30
AC,2016,September,1301988,8,74,24
AC,2017,April,867513,3,92,27
AC,2017,August,1948765,3,99,36
AC,2017,December,2033943,1,61,29
AC,2017,February,378202,0,48,19
AC,2017,January,600158,1,69,26
AC,2017,July,893335,2,54,20
AC,2017,June,1507910,2,85,31
AC,2017,March,759429,0,57,25
AC,2017,May,850558,0,57,21
AC,2017,November,1743082,2,76,28
AC,2017,October,1499700,3,57,24
AC,2017,September,1065731,1,38,18
AC,2018,April,421964,3,43,15
AC,2018,August,925750,2,52,21
AC,2018,December,1685568,0,77,30
AC,2018,February,228905,1,26,13
AC,2018,January,369326,1,48,20
AC,2018,July,773217,5,58,21
AC,2018,June,811729,3,53,23
AC,2018,March,529452,2,53,17
AC,2018,May,640601,3,70,18
AC,2018,November,735218,1,33,14
AC,2018,October,1148133,2,71,22
AC,2018,September,922382,3,45,21
AC,2019,April,473594,0,30,16
AC,2019,August,942975,3,61,24
AC,2019,December,1395763,3,61,25
AC,2019,February,391889,1,52,19
AC,2019,January,334747,1,39,20
AC,2019,July,953453,3,65,27
AC,2019,June,739883,1,49,23
AC,2019,March,255650,2,29,13
AC,2019,May,598966,3,54,22
AC,2019,November,713873,0,24,12
AC,2019,October,1226968,3,68,26
AC,2019,September,1159197,4,69,27
AC,2020,April,387471,1,51,20
AC,2020,August,1366507,2,71,37
AC,2020,December,1924764,1,78,32
AC,2020,February,197322,1,57,26
AC,2020,January,74238,2,44,19
AC,2020,July,632068,0,39,20
AC,2020,June,569543,0,43,22
AC,2020,March,330517,1,62,25
AC,2020,May,474075,1,40,22
AC,2020,November,1546119,4,77,29
AC,2020,October,1208724,0,49,25
AC,2020,September,960047,0,49,23
AC,2021,April,204557,1,27,13
AC,2021,August,6425,0,2,1
AC,2021,December,20704,0,7,3
AC,2021,February,109178,3,33,14
AC,2021,January,53861,0,30,14
AC,2021,July,58170,0,10,4
AC,2021,June,57751,1,13,4
AC,2021,March,229610,2,42,18
AC,2021,May,231357,0,29,11
AC,2021,November,18136,0,3,2
AC,2021,October,60794,0,9,4
AC,2021,September,66059,0,10,5
AL,2007,April,5846814,8,263,126
AL,2007,August,9254977,10,262,123
AL,2007,December,16447988,12,344,159
AL,2007,February,5128677,8,325,122
AL,2007,January,4175370,11,296,132
AL,2007,July,9210138,14,301,142
AL,2007,June,6727508,6,237,117
AL,2007,March,5187838,9,279,127
AL,2007,May,6567499,18,321,126
AL,2007,November,11972132,13,266,134
AL,2007,October,11026333,12,291,134
AL,2007,September,12266789,11,378,162
AL,2008,April,8019404,10,348,160
AL,2008,August,10048505,5,314,122
AL,2008,December,18165161,8,386,163
AL,2008,February,4728460,4,256,121
AL,2008,January,4186357,13,335,151
AL,2008,July,9562556,7,289,130
AL,2008,June,10805497,12,337,158
AL,2008,March,5863866,8,300,140
AL,2008,May,9399840,13,389,161
AL,2008,November,17093025,11,352,162
AL,2008,October,14343334,4,321,149
AL,2008,September,13155761,7,356,161
AL,2009,April,8671357,9,320,154
AL,2009,August,14042465,14,339,157
AL,2009,December,25943785,9,473,201
AL,2009,February,5078549,9,318,138
AL,2009,January,5178593,7,327,150
AL,2009,July,12221498,10,342,155
AL,2009,June,12398322,17,388,173
AL,2009,March,6741059,17,345,157
AL,2009,May,9875789,9,361,160
AL,2009,November,18782326,12,417,164
AL,2009,October,15949066,5,322,157
AL,2009,September,13388704,7,317,148
AL,2010,April,11857591,11,438,177
AL,2010,August,22749256,16,520,223
AL,2010,December,33424250,13,567,228
AL,2010,February,9748400,7,411,172
AL,2010,January,7749598,13,508,193
AL,2010,July,18701136,20,448,194
AL,2010,June,13611926,9,356,155
AL,2010,March,9173334,18,383,166
AL,2010,May,14636178,7,420,186
AL,2010,November,28343328,7,468,198
AL,2010,October,24515932,18,491,205
AL,2010,September,21040899,14,413,180
AL,2011,April,20885395,12,497,228
AL,2011,August,25275427,13,430,185
AL,2011,December,10810301,16,465,194
AL,2011,February,14156513,12,458,188
AL,2011,January,13849212,13,563,225
AL,2011,July,22751708,11,409,188
AL,2011,June,19566220,15,383,178
AL,2011,March,14443027,16,423,180
AL,2011,May,23549129,17,535,236
AL,2011,November,8394667,9,409,183
AL,2011,October,22785621,12,417,179
AL,2011,September,28267754,10,442,200
AL,2012,April,10574278,11,332,147
AL,2012,August,17636556,16,378,170
AL,2012,December,32289348,23,474,206
AL,2012,February,9046122,13,373,157
AL,2012,January,7543208,13,429,179
AL,2012,July,17289935,20,431,183
AL,2012,June,16495310,11,466,192
AL,2012,March,10198479,17,415,184
AL,2012,May,14648806,15,446,189
AL,2012,November,26795096,14,459,203
AL,2012,October,24823664,23,457,200
AL,2012,September,22337826,15,443,184
AL,2013,April,12821125,12,435,198
AL,2013,August,20534053,15,449,196
AL,2013,December,35093990,9,543,234
AL,2013,February,8743764,5,388,167
AL,2013,January,7319466,22,474,201
AL,2013,July,20563684,5,486,216
AL,2013,June,14265369,11,372,166
AL,2013,March,11402013,13,492,204
AL,2013,May,13876210,13,403,180
AL,2013,November,26625866,21,427,190
AL,2013,October,29471131,11,518,231
AL,2013,September,21480881,11,422,193
AL,2014,April,7397017,9,240,123
AL,2014,August,10447973,11,250,108
AL,2014,December,15625417,14,260,117
AL,2014,February,6255459,14,265,122
AL,2014,January,4947328,15,380,160
AL,2014,July,12690068,10,278,137
AL,2014,June,11116119,11,302,129
AL,2014,March,7793782,9,267,129
AL,2014,May,8544905,14,254,120
AL,2014,November,17270349,16,314,146
AL,2014,October,12792836,16,262,118
AL,2014,September,12728575,10,257,120
AL,2015,April,4108279,9,180,81
AL,2015,August,5520690,11,153,71
AL,2015,December,11360735,11,286,114
AL,2015,February,2777884,8,185,88
AL,2015,January,2217070,3,209,91
AL,2015,July,5719149,8,176,86
AL,2015,June,6357684,12,224,97
AL,2015,March,4257109,10,223,96
AL,2015,May,6600026,16,241,111
AL,2015,November,6114908,11,167,70
AL,2015,October,7059551,10,192,86
AL,2015,September,5972443,9,166,80
AL,2016,April,2394669,8,139,70
AL,2016,August,4576465,13,189,85
AL,2016,December,7652422,8,215,98
AL,2016,February,1901877,12,174,75
AL,2016,January,1339848,8,214,87
AL,2016,July,4083499,7,175,73
AL,2016,June,3410705,4,155,71
AL,2016,March,2257099,6,151,71
AL,2016,May,2866861,12,151,73
AL,2016,November,5714581,13,178,79
AL,2016,October,6312917,10,209,94
AL,2016,September,4304657,3,186,75
AL,2017,April,1896509,4,144,66
AL,2017,August,3616111,12,177,76
AL,2017,December,5867222,8,194,80
AL,2017,February,1586745,5,173,72
AL,2017,January,1300071,8,166,83
AL,2017,July,3277554,7,133,70
AL,2017,June,3339419,5,166,79
AL,2017,March,2453088,11,191,83
AL,2017,May,2936989,8,188,80
AL,2017,November,4244054,14,149,69
AL,2017,October,4166830,10,154,70
AL,2017,September,4156916,10,187,76
AL,2018,April,1555215,5,163,66
AL,2018,August,2567764,5,134,64
AL,2018,December,3677152,6,179,70
AL,2018,February,1093653,4,145,67
AL,2018,January,1139523,15,197,77
AL,2018,July,1672654,7,109,43
AL,2018,June,1525316,8,119,44
AL,2018,March,1621140,9,150,69
AL,2018,May,1105760,6,64,35
AL,2018,November,2698594,9,113,51
AL,2018,October,2679518,10,133,59
AL,2018,September,1974074,7,119,46
AL,2019,April,1525253,6,136,59
AL,2019,August,1940219,8,105,50
AL,2019,December,3126097,4,153,57
AL,2019,February,789908,10,126,47
AL,2019,January,958907,8,135,58
AL,2019,July,2202110,10,145,63
AL,2019,June,1281620,11,111,42
AL,2019,March,1025681,9,120,51
AL,2019,May,1160715,4,101,45
AL,2019,November,2259260,11,118,49
AL,2019,October,2521166,9,137,57
AL,2019,September,2029528,7,112,51
AL,2020,April,715345,11,81,39
AL,2020,August,2078230,8,132,56
AL,2020,December,4038699,7,183,67
AL,2020,February,463183,7,163,59
AL,2020,January,116108,3,81,36
AL,2020,July,1831084,8,151,59
AL,2020,June,1273260,4,88,46
AL,2020,March,725129,4,112,54
AL,2020,May,1115152,9,119,52
AL,2020,November,3783484,12,177,70
AL,2020,October,1819373,6,79,38
AL,2020,September,2227051,3,103,52
AL,2021,April,543877,4,68,34
AL,2021,August,136801,4,20,10
AL,2021,December,189193,1,27,13
AL,2021,February,224769,7,58,25
AL,2021,January,186376,5,96,41
AL,2021,July,109644,2,23,10
AL,2021,June,62568,3,21,9
AL,2021,March,537971,7,84,40
AL,2021,May,634729,3,61,29
AL,2021,November,100218,0,15,9
AL,2021,October,128597,3,26,10
AL,2021,September,105131,1,17,11
AM,2007,April,1323381,5,90,29
AM,2007,August,1272424,1,40,20
AM,2007,December,2353592,0,102,21
AM,2007,February,499054,0,37,17
AM,2007,January,277511,1,45,13
AM,2007,July,1122444,1,43,16
AM,2007,June,682248,2,24,11
AM,2007,March,131948,1,10,6
AM,2007,May,479949,0,17,8
AM,2007,November,1213817,1,20,12
AM,2007,October,755511,0,25,10
AM,2007,September,832584,0,31,10
AM,2008,April,813969,0,40,17
AM,2008,August,1141800,1,42,16
AM,2008,December,2818068,0,65,24
AM,2008,February,700768,1,50,18
AM,2008,January,758636,1,59,22
AM,2008,July,936982,4,50,12
AM,2008,June,1286292,0,58,19
AM,2008,March,758028,1,49,17
AM,2008,May,856936,2,29,14
AM,2008,November,1531595,1,33,14
AM,2008,October,879901,0,22,11
AM,2008,September,804907,0,24,10
AM,2009,April,1036072,1,54,23
AM,2009,August,1054743,2,60,11
AM,2009,December,1916294,0,47,14
AM,2009,February,978443,0,63,19
AM,2009,January,807968,0,50,16
AM,2009,July,1756465,0,85,20
AM,2009,June,1271289,4,58,18
AM,2009,March,575951,0,23,10
AM,2009,May,1232208,1,71,22
AM,2009,November,1336430,0,51,15
AM,2009,October,2254657,3,49,19
AM,2009,September,1141246,0,28,12
AM,2010,April,1900284,3,63,22
AM,2010,August,1531670,0,33,13
AM,2010,December,4238028,2,175,30
AM,2010,February,1299459,1,105,24
AM,2010,January,848567,0,46,16
AM,2010,July,1853916,5,67,19
AM,2010,June,1165933,0,31,14
AM,2010,March,712268,3,45,13
AM,2010,May,1515673,1,83,22
AM,2010,November,2491230,1,61,18
AM,2010,October,3083196,1,63,24
AM,2010,September,2639308,1,106,24
AM,2011,April,1580406,0,44,17
AM,2011,August,2777682,4,53,21
AM,2011,December,1371164,8,58,20
AM,2011,February,1254969,2,104,17
AM,2011,January,1247264,3,78,20
AM,2011,July,4016097,3,131,28
AM,2011,June,3099993,1,70,26
AM,2011,March,1368656,4,92,19
AM,2011,May,2335471,0,65,23
AM,2011,November,650616,2,47,11
AM,2011,October,3302140,6,86,26
AM,2011,September,3233037,1,45,21
AM,2012,April,1151078,2,57,18
AM,2012,August,885081,0,24,8
AM,2012,December,2744266,4,53,17
AM,2012,February,732921,2,45,13
AM,2012,January,846505,2,48,16
AM,2012,July,3140040,3,108,29
AM,2012,June,1824098,1,65,22
AM,2012,March,1003716,1,68,21
AM,2012,May,1500224,1,48,20
AM,2012,November,2904681,1,44,21
AM,2012,October,1839249,1,48,14
AM,2012,September,2369117,1,51,19
AM,2013,April,1131986,4,37,14
AM,2013,August,2263944,1,53,20
AM,2013,December,3569602,2,58,24
AM,2013,February,1264400,0,66,25
AM,2013,January,1142763,0,56,22
AM,2013,July,1302646,0,41,15
AM,2013,June,2148952,1,62,26
AM,2013,March,1265624,3,56,17
AM,2013,May,1158787,0,29,13
AM,2013,November,3954430,3,53,27
AM,2013,October,1675908,4,41,15
AM,2013,September,1788202,0,43,16
AM,2014,April,1222945,1,43,17
AM,2014,August,1251035,4,32,16
AM,2014,December,1308176,2,30,9
AM,2014,February,728561,4,49,15
AM,2014,January,943280,0,38,19
AM,2014,July,1392300,0,39,14
AM,2014,June,588375,1,23,7
AM,2014,March,881818,1,45,14
AM,2014,May,1186585,0,33,16
AM,2014,November,1555974,1,51,13
AM,2014,October,2282359,2,38,17
AM,2014,September,1060326,2,26,11
AM,2015,April,453878,2,38,11
AM,2015,August,859712,0,41,11
AM,2015,December,1233336,1,26,12
AM,2015,February,434010,0,39,10
AM,2015,January,463577,2,33,11
AM,2015,July,781510,0,36,11
AM,2015,June,848181,3,33,11
AM,2015,March,431376,2,54,11
AM,2015,May,573513,1,75,11
AM,2015,November,553082,1,17,6
AM,2015,October,1257741,2,31,14
AM,2015,September,1019698,1,28,12
AM,2016,April,369572,1,19,10
AM,2016,August,1102973,3,45,19
AM,2016,December,1680258,2,47,21
AM,2016,February,165369,1,30,8
AM,2016,January,90529,0,14,8
AM,2016,July,1244819,2,90,23
AM,2016,June,649562,0,34,13
AM,2016,March,451509,2,37,14
AM,2016,May,550993,2,33,10
AM,2016,November,1092411,5,55,13
AM,2016,October,863661,3,30,13
AM,2016,September,995403,1,47,14
AM,2017,April,687714,1,46,18
AM,2017,August,461212,0,22,9
AM,2017,December,883063,0,27,11
AM,2017,February,179224,0,13,6
AM,2017,January,221196,0,19,9
AM,2017,July,614046,1,37,13
AM,2017,June,470042,2,24,12
AM,2017,March,317522,4,36,14
AM,2017,May,456959,2,31,13
AM,2017,November,529921,3,21,7
AM,2017,October,440708,0,19,7
AM,2017,September,599840,1,30,12
AM,2018,April,423379,3,43,16
AM,2018,August,512494,2,28,12
AM,2018,December,814322,2,40,15
AM,2018,February,251849,1,24,9
AM,2018,January,267584,2,29,10
AM,2018,July,364513,1,45,12
AM,2018,June,234820,0,11,7
AM,2018,March,237032,0,21,8
AM,2018,May,214531,0,20,7
AM,2018,November,537198,2,33,10
AM,2018,October,403039,1,29,11
AM,2018,September,321365,3,24,7
AM,2019,April,190651,2,17,8
AM,2019,August,476571,4,30,11
AM,2019,December,454717,2,14,8
AM,2019,February,232375,1,24,10
AM,2019,January,237122,3,33,11
AM,2019,July,267573,1,28,8
AM,2019,June,417380,2,30,11
AM,2019,March,93840,0,6,3
AM,2019,May,102205,0,9,4
AM,2019,November,350698,0,17,6
