Estado,Ano,Municipio,Unnamed: 0,Mortos,Pessoas,Acidente
MG,2011,PERDIZES,7578502,4,171,84
MG,2011,PERDOES,18566952,7,319,186
MG,2011,PERIQUITO,3499630,4,87,42
MG,2011,PIEDADE DE CARATINGA,3091208,2,43,25
MG,2011,PIRANGUINHO,5552760,4,108,53
MG,2011,PIRAPORA,5856559,5,100,55
MG,2011,PLANURA,2953228,2,86,35
MG,2011,POCOS DE CALDAS,7225009,7,146,73
MG,2011,POCRANE,804198,0,15,7
MG,2011,PONTO DOS VOLANTES,3138529,7,105,42
MG,2011,POUSO ALEGRE,34284876,9,681,373
MG,2011,POUSO ALTO,9805101,0,207,111
MG,2011,PRATA,15603728,12,334,163
MG,2011,REDUTO,2626061,7,87,38
MG,2011,RESSAQUINHA,5446454,6,129,62
MG,2011,RIBEIRAO DAS NEVES,43484682,12,1039,462
MG,2011,RIBEIRAO VERMELHO,3275163,2,49,32
MG,2011,RIO CASCA,9868760,4,187,106
MG,2011,RIO MANSO,1614628,0,38,19
MG,2011,RIO VERMELHO,14439,0,1,1
MG,2011,ROMARIA,683956,0,31,11
MG,2011,SABARA,45687228,17,1010,469
MG,2011,SACRAMENTO,1186418,3,23,10
MG,2011,SALINAS,6464525,10,177,73
MG,2011,SANTA BARBARA,96306,0,2,1
MG,2011,SANTA BARBARA DO LESTE,4745178,2,82,46
MG,2011,SANTA CRUZ DE SALINAS,995343,0,20,10
MG,2011,SANTA JULIANA,3672989,11,81,32
MG,2011,SANTA LUZIA,170209,0,3,1
MG,2011,SANTA MARGARIDA,128666,0,1,1
MG,2011,SANTA RITA DE CALDAS,1878283,1,40,20
MG,2011,SANTA RITA DE MINAS,6305927,2,106,56
MG,2011,SANTA RITA DO SAPUCAI,7236861,2,159,71
MG,2011,SANTANA DO PARAISO,7549912,7,178,72
MG,2011,SANTO ANTONIO DO AMPARO,27587666,6,504,335
MG,2011,SANTO ANTONIO DO GRAMA,3153618,1,38,28
MG,2011,SANTO ANTONIO DO RIO ABAIXO,325311,0,2,2
MG,2011,SANTOS DUMONT,21178357,8,338,214
MG,2011,SAO DOMINGOS DO PRATA,10931187,9,230,118
MG,2011,SAO FRANCISCO DO GLORIA,3057299,1,56,37
MG,2011,SAO GONCALO DO ABAETE,6391277,0,148,76
MG,2011,SAO GONCALO DO PARA,1013189,1,27,15
MG,2011,SAO GONCALO DO RIO ABAIXO,22784984,22,517,258
MG,2011,SAO GONCALO DO SAPUCAI,21255356,7,381,222
MG,2011,SAO JOAO DO MANHUACU,5472162,4,91,51
MG,2011,SAO JOAQUIM DE BICAS,9965975,5,225,107
MG,2011,SAO LOURENCO,2799931,3,93,31
MG,2011,SAO SEBASTIAO DA BELA VISTA,13079825,7,266,137
MG,2011,SENADOR JOSE BENTO,1890767,0,30,17
MG,2011,SERITINGA,1198853,0,28,16
MG,2011,SETE LAGOAS,23916450,6,592,286
MG,2011,SIMAO PEREIRA,9387086,0,142,94
MG,2011,SOLEDADE DE MINAS,230530,0,3,2
MG,2011,TAPARUBA,187717,0,3,2
MG,2011,TARUMIRIM,1826933,5,62,19
MG,2011,TEOFILO OTONI,29824705,19,662,325
MG,2011,TIMOTEO,2359210,1,45,24
MG,2011,TRES CORACOES,17421878,6,365,189
MG,2011,TRES MARIAS,12238826,15,296,130
MG,2011,UBAPORANGA,6459478,7,103,55
MG,2011,UBERABA,49623087,19,1075,538
MG,2011,UBERLANDIA,119829430,25,2620,1237
MG,2011,VARJAO DE MINAS,2578172,2,49,24
MG,2011,VARZEA DA PALMA,1320785,1,70,15
MG,2011,VERISSIMO,262973,0,3,2
MG,2011,WENCESLAU BRAZ,639848,0,5,4
MG,2012,ABRE CAMPO,2527607,2,81,36
MG,2012,AGUAS VERMELHAS,814941,0,12,7
MG,2012,AIMORES,1828678,4,36,18
MG,2012,AIURUOCA,2239554,5,42,19
MG,2012,ALEM PARAIBA,7505951,5,136,78
MG,2012,ALFREDO VASCONCELOS,4332728,1,81,43
MG,2012,ALPERCATA,2616931,3,53,27
MG,2012,ANDRADAS,2335853,1,45,22
MG,2012,ANTONIO DIAS,17987241,8,436,183
MG,2012,ARAGUARI,20957567,9,465,226
MG,2012,ARANTINA,188235,0,8,3
MG,2012,ARAPORA,6158858,2,108,64
MG,2012,ARAUJOS,3432609,1,66,31
MG,2012,ARAXA,6363714,3,177,64
MG,2012,ARGIRITA,4339611,2,90,51
MG,2012,AUGUSTO DE LIMA,3730744,3,113,45
MG,2012,BAEPENDI,3477325,2,95,35
MG,2012,BANDEIRA DO SUL,1585360,3,25,17
MG,2012,BARAO DE COCAIS,2673572,1,64,31
MG,2012,BARBACENA,17301472,5,347,192
MG,2012,BELA VISTA DE MINAS,11927309,4,293,126
MG,2012,BELO HORIZONTE,39066065,4,935,431
MG,2012,BELO ORIENTE,6981740,6,169,78
MG,2012,BETIM,209204797,39,4941,2212
MG,2012,BICAS,5286801,3,121,54
MG,2012,BOCAIUVA,10111285,10,239,103
MG,2012,BOM DESPACHO,7709438,14,193,80
MG,2012,BOM JARDIM DE MINAS,918942,2,32,14
MG,2012,BOM JESUS DO AMPARO,13682360,8,315,150
MG,2012,BOTELHOS,1280639,1,18,12
MG,2012,BRUMADINHO,13796293,5,254,151
MG,2012,BUENOPOLIS,1923770,1,39,21
MG,2012,BURITIZEIRO,4225473,13,87,45
MG,2012,CABO VERDE,1167682,0,24,12
MG,2012,CACHOEIRA DE PAJEU,4341475,8,88,47
MG,2012,CAETANOPOLIS,7134789,1,167,83
MG,2012,CAETE,15906550,7,352,170
MG,2012,CALDAS,4201474,2,72,44
MG,2012,CAMANDUCAIA,19563252,3,344,212
MG,2012,CAMBUI,41511393,4,632,415
MG,2012,CAMBUQUIRA,4786284,7,102,48
MG,2012,CAMPANARIO,2424399,1,56,31
MG,2012,CAMPANHA,14926503,8,296,171
MG,2012,CAMPESTRE,3566235,2,83,40
MG,2012,CAMPO FLORIDO,3478382,4,69,34
MG,2012,CAMPOS ALTOS,9302441,6,227,110
MG,2012,CANAPOLIS,4149244,3,68,41
MG,2012,CAPIM BRANCO,342132,0,13,6
MG,2012,CARAI,2517350,5,53,27
MG,2012,CARANDAI,13449639,8,300,145
MG,2012,CARATINGA,26347615,2,581,282
MG,2012,CAREACU,12554291,4,209,131
MG,2012,CARMO DA CACHOEIRA,32708636,4,545,360
MG,2012,CARMO DE MINAS,2412605,1,49,22
MG,2012,CARMOPOLIS DE MINAS,18411839,5,334,196
MG,2012,CARVALHOS,171307,0,2,2
MG,2012,CATUJI,4698692,7,99,52
MG,2012,CAXAMBU,6360679,2,123,68
MG,2012,CENTRALINA,5759053,6,153,59
MG,2012,CLARO DOS POCOES,2346962,2,46,22
MG,2012,COMENDADOR GOMES,4908785,5,130,55
MG,2012,CONCEICAO DAS ALAGOAS,174215,0,4,2
MG,2012,CONCEICAO DO PARA,361099,0,4,3
MG,2012,CONCEICAO DO RIO VERDE,3048650,0,56,30
MG,2012,CONGONHAL,2865902,0,60,28
MG,2012,CONGONHAS,25192462,14,671,283
MG,2012,CONSELHEIRO LAFAIETE,27513227,12,611,288
MG,2012,CONTAGEM,108120684,18,2582,1158
MG,2012,CORINTO,10692730,18,250,114
MG,2012,CORONEL FABRICIANO,2748491,3,73,31
MG,2012,CORREGO DANTA,6197169,4,107,64
MG,2012,CRISTIANO OTONI,9028527,2,194,102
MG,2012,CURRAL DE DENTRO,655380,1,18,9
MG,2012,CURVELO,25797903,46,661,274
MG,2012,DELFIM MOREIRA,274615,0,7,4
MG,2012,DELTA,5037541,2,77,46
MG,2012,DIVINO,2075314,3,39,22
MG,2012,DIVISA ALEGRE,1784204,2,35,20
MG,2012,DOM CAVATI,1487817,1,42,16
MG,2012,ENGENHEIRO CALDAS,3473510,5,84,44
MG,2012,ENGENHEIRO NAVARRO,2168054,7,82,28
MG,2012,ESMERALDAS,16876313,9,374,171
MG,2012,ESTIVA,23169699,5,420,251
MG,2012,EUGENOPOLIS,3013602,3,57,33
MG,2012,EWBANK DA CAMARA,5220508,1,124,60
MG,2012,EXTREMA,23573498,10,421,261
MG,2012,FELIXLANDIA,5245301,10,126,54
MG,2012,FERVEDOURO,3722137,2,82,39
MG,2012,FLORESTAL,1998910,0,30,21
MG,2012,FRANCISCO SA,12304476,11,262,132
MG,2012,FREI INOCENCIO,936930,1,22,10
MG,2012,FRONTEIRA,3975917,7,121,53
MG,2012,FRUTA DE LEITE,3331087,1,64,36
MG,2012,FRUTAL,19283113,15,423,209
MG,2012,GOVERNADOR VALADARES,35309895,16,805,376
MG,2012,GRAO MOGOL,16327855,22,343,158
MG,2012,GUARARA,1201699,1,28,12
MG,2012,GUIMARANIA,1629539,1,35,17
MG,2012,IBIA,9150251,5,178,100
MG,2012,IGARAPE,16372550,2,363,192
MG,2012,IGARATINGA,3891132,1,68,43
MG,2012,INDIANOPOLIS,4777352,4,91,43
MG,2012,INHAPIM,6870212,9,163,75
MG,2012,IPANEMA,970945,0,27,12
MG,2012,IPATINGA,170851,0,7,2
MG,2012,IPUIUNA,973416,0,23,14
MG,2012,ITABIRA,105209,0,2,1
MG,2012,ITABIRITO,17166248,6,391,187
MG,2012,ITAGUARA,20226791,7,413,213
MG,2012,ITAJUBA,1542333,1,43,19
MG,2012,ITAMBACURI,4724088,8,205,52
MG,2012,ITAMONTE,5907750,1,126,70
MG,2012,ITANHANDU,1042171,2,17,11
MG,2012,ITAOBIM,8955627,10,187,98
MG,2012,ITAPEVA,12817815,2,201,137
MG,2012,ITATIAIUCU,22814845,5,438,239
MG,2012,ITAUNA,67802,0,2,1
MG,2012,JAGUARACU,5277616,1,121,53
MG,2012,JAMPRUCA,1108301,1,21,13
MG,2012,JEQUITAI,3219640,5,83,40
MG,2012,JOAO MONLEVADE,30785030,12,693,318
MG,2012,JOAO PINHEIRO,13829886,12,349,142
MG,2012,JOAQUIM FELICIO,4520782,3,144,52
MG,2012,JUATUBA,20013391,10,340,218
MG,2012,JUIZ DE FORA,41284483,7,783,446
MG,2012,LAGOA GRANDE,1995883,6,80,26
MG,2012,LARANJAL,2754595,2,61,27
MG,2012,LAVRAS,25001883,3,404,255
MG,2012,LEOPOLDINA,22048754,10,503,243
MG,2012,LIBERDADE,781946,3,16,8
MG,2012,LIMA DUARTE,2668916,3,55,28
MG,2012,LUZ,12684317,22,321,142
MG,2012,MACHADO,1890516,1,39,20
MG,2012,MANHUACU,47821872,38,1035,519
MG,2012,MARIPA DE MINAS,1583732,0,30,14
MG,2012,MARTINS SOARES,4607699,8,123,53
MG,2012,MATEUS LEME,3059245,2,43,27
MG,2012,MATHIAS LOBATO,2221788,0,43,20
MG,2012,MATIAS BARBOSA,5324422,2,115,68
MG,2012,MATIPO,4814423,3,100,50
MG,2012,MEDINA,4846964,8,87,53
MG,2012,MIRADOURO,4218255,5,97,47
MG,2012,MOEMA,2361336,0,44,21
MG,2012,MONSENHOR PAULO,413376,0,8,5
MG,2012,MONTE ALEGRE DE MINAS,20933951,6,401,220
MG,2012,MONTE CARMELO,4042262,3,85,40
MG,2012,MONTES CLAROS,24431007,25,557,254
MG,2012,MURIAE,29633815,10,641,315
MG,2012,NAQUE,2926132,0,68,34
MG,2012,NEPOMUCENO,4818429,1,75,56
MG,2012,NOVA ERA,16531287,4,370,185
MG,2012,NOVA LIMA,32839161,12,713,345
MG,2012,NOVA PONTE,1435120,1,25,17
MG,2012,NOVA SERRANA,17667119,13,398,185
MG,2012,NOVA UNIAO,11512239,6,301,129
MG,2012,OLARIA,872829,0,15,9
MG,2012,OLIVEIRA,20321360,8,390,224
MG,2012,OLIVEIRA FORTES,5571446,7,142,67
MG,2012,ORIZANIA,3174509,2,61,34
MG,2012,OURO PRETO,8142705,2,197,97
MG,2012,PADRE CARVALHO,2728162,5,45,26
MG,2012,PADRE PARAISO,4636117,3,93,47
MG,2012,PARA DE MINAS,6953294,2,151,81
MG,2012,PARACATU,23010453,8,518,246
MG,2012,PARAOPEBA,8430244,6,194,96
MG,2012,PATOS DE MINAS,12660846,6,338,140
MG,2012,PATROCINIO,11498654,14,290,120
MG,2012,PATROCINIO DO MURIAE,1354542,0,36,15
MG,2012,PEDRA AZUL,2072993,2,34,18
MG,2012,PEDRINOPOLIS,485651,0,9,6
MG,2012,PERDIZES,9543946,2,179,96
MG,2012,PERDOES,15969321,6,296,169
MG,2012,PERIQUITO,4245375,2,105,43
MG,2012,PIEDADE DE CARATINGA,2316705,2,45,24
MG,2012,PIRANGUINHO,4137069,3,88,41
MG,2012,PIRAPORA,2657047,2,56,27
MG,2012,PLANURA,2524100,0,65,29
MG,2012,POCOS DE CALDAS,6739233,5,154,68
MG,2012,POCRANE,257043,0,5,3
MG,2012,PONTO DOS VOLANTES,2081639,1,43,25
MG,2012,POUSO ALEGRE,35020560,12,767,386
MG,2012,POUSO ALTO,9222301,5,209,103
MG,2012,PRATA,11716025,4,293,127
MG,2012,REDUTO,4274404,2,90,49
MG,2012,RESSAQUINHA,4684998,3,135,55
MG,2012,RIBEIRAO DAS NEVES,39237711,7,955,444
MG,2012,RIBEIRAO VERMELHO,3500027,0,51,36
MG,2012,RIO CASCA,7495614,3,182,92
MG,2012,RIO MANSO,3562841,0,71,36
MG,2012,ROMARIA,1300573,0,27,12
MG,2012,SABARA,46457551,23,1103,493
MG,2012,SACRAMENTO,597847,0,16,8
MG,2012,SALINAS,6442570,9,123,67
MG,2012,SANTA BARBARA DO LESTE,4115878,3,77,39
MG,2012,SANTA CRUZ DE SALINAS,992525,0,14,10
MG,2012,SANTA EFIGENIA DE MINAS,183987,0,1,1
MG,2012,SANTA JULIANA,1947851,1,48,20
MG,2012,SANTA LUZIA,176397,0,5,2
MG,2012,SANTA MARGARIDA,15304,0,1,1
MG,2012,SANTA RITA DE CALDAS,2819155,2,37,26
MG,2012,SANTA RITA DE MINAS,4547777,8,128,48
MG,2012,SANTA RITA DO SAPUCAI,6529672,1,145,73
MG,2012,SANTANA DO PARAISO,8664901,8,215,88
MG,2012,SANTO ANTONIO DO AMPARO,30612618,7,435,302
MG,2012,SANTO ANTONIO DO GRAMA,2446315,4,47,29
MG,2012,SANTOS DUMONT,17485029,12,353,214
MG,2012,SAO DOMINGOS DO PRATA,7623815,5,127,75
MG,2012,SAO FRANCISCO DO GLORIA,2642242,0,77,32
MG,2012,SAO GONCALO DO ABAETE,9481556,1,185,94
MG,2012,SAO GONCALO DO PARA,1285817,3,23,13
MG,2012,SAO GONCALO DO RIO ABAIXO,21302428,21,478,240
MG,2012,SAO GONCALO DO SAPUCAI,19539957,3,370,222
MG,2012,SAO JOAO DO MANHUACU,7208035,5,130,66
MG,2012,SAO JOAQUIM DE BICAS,10042194,2,218,109
MG,2012,SAO JOSE DO GOIABAL,70239,0,2,1
MG,2012,SAO LOURENCO,3236057,0,66,31
MG,2012,SAO SEBASTIAO DA BELA VISTA,14191352,5,271,150
MG,2012,SENADOR JOSE BENTO,1493590,2,22,16
MG,2012,SERITINGA,1320929,0,23,15
MG,2012,SETE LAGOAS,26812500,12,568,284
MG,2012,SIMAO PEREIRA,7364238,1,121,80
MG,2012,SOLEDADE DE MINAS,273612,0,3,2
MG,2012,TAPARUBA,526910,2,9,4
MG,2012,TARUMIRIM,1096965,3,27,10
MG,2012,TEOFILO OTONI,26928267,23,591,294
MG,2012,TIMOTEO,2515289,1,59,28
MG,2012,TRES CORACOES,19904425,7,390,215
MG,2012,TRES MARIAS,12533522,10,363,144
MG,2012,UBAPORANGA,4646171,1,94,46
MG,2012,UBERABA,48422715,27,954,536
MG,2012,UBERLANDIA,121999435,16,2640,1313
MG,2012,VARJAO DE MINAS,2214765,1,46,19
MG,2012,VARZEA DA PALMA,1862648,2,25,17
MG,2012,WENCESLAU BRAZ,244827,0,4,3
MG,2013,ABRE CAMPO,4109455,3,93,44
MG,2013,AGUAS VERMELHAS,831944,0,22,8
MG,2013,AIMORES,220966,0,9,5
MG,2013,AIURUOCA,1054434,2,26,13
MG,2013,ALEM PARAIBA,6500487,4,110,70
MG,2013,ALFREDO VASCONCELOS,4410049,8,96,41
MG,2013,ALPERCATA,2861112,3,60,29
MG,2013,ANDRADAS,2266199,4,45,26
MG,2013,ANTONIO DIAS,19374906,6,399,195
MG,2013,ARAGUARI,18747907,5,334,195
MG,2013,ARANTINA,603633,0,11,8
MG,2013,ARAPORA,6359746,3,134,71
MG,2013,ARAUJOS,1811421,3,57,18
MG,2013,ARAXA,5511133,3,107,57
MG,2013,ARGIRITA,2935294,2,69,39
MG,2013,AUGUSTO DE LIMA,4270754,0,87,39
MG,2013,BAEPENDI,4167165,0,65,39
MG,2013,BANDEIRA DO SUL,878225,1,31,13
MG,2013,BARAO DE COCAIS,1607154,1,51,23
MG,2013,BARBACENA,15032229,8,281,151
MG,2013,BELA VISTA DE MINAS,14832887,8,333,152
MG,2013,BELO HORIZONTE,34140765,5,813,366
MG,2013,BELO ORIENTE,6497337,0,122,64
MG,2013,BETIM,219279545,33,5471,2400
MG,2013,BICAS,5465201,2,95,53
MG,2013,BOCAIUVA,17689468,13,404,181
MG,2013,BOM DESPACHO,8330634,6,197,86
MG,2013,BOM JARDIM DE MINAS,1968440,3,40,18
MG,2013,BOM JESUS DO AMPARO,12808049,8,343,141
MG,2013,BOTELHOS,1085868,0,19,10
MG,2013,BRUMADINHO,14644705,3,267,152
MG,2013,BUENOPOLIS,2609521,1,54,24
MG,2013,BURITIZEIRO,3359799,3,80,36
MG,2013,CABO VERDE,2085391,1,34,20
MG,2013,CACHOEIRA DE PAJEU,5863331,6,140,54
MG,2013,CAETANOPOLIS,7078658,2,149,73
MG,2013,CAETE,15662815,12,403,175
MG,2013,CALDAS,6353170,8,115,61
MG,2013,CAMANDUCAIA,15733331,10,349,194
MG,2013,CAMBUI,31645683,5,499,326
MG,2013,CAMBUQUIRA,4368718,5,92,40
MG,2013,CAMPANARIO,3507734,6,110,43
MG,2013,CAMPANHA,15898544,5,297,180
MG,2013,CAMPESTRE,241439,1,29,13
MG,2013,CAMPO FLORIDO,2776969,4,53,25
MG,2013,CAMPOS ALTOS,11729465,6,255,124
MG,2013,CANAPOLIS,5227320,1,105,58
MG,2013,CAPIM BRANCO,284959,0,5,3
MG,2013,CARAI,2810553,7,69,27
MG,2013,CARANDAI,13029092,10,291,133
MG,2013,CARATINGA,19670964,9,441,215
MG,2013,CAREACU,11319450,5,217,126
MG,2013,CARMO DA CACHOEIRA,30763403,6,521,338
MG,2013,CARMO DE MINAS,125643,0,21,7
MG,2013,CARMOPOLIS DE MINAS,14956471,8,360,173
MG,2013,CARVALHOS,989825,1,14,8
MG,2013,CATAGUASES,61466,0,2,1
MG,2013,CATUJI,6032077,10,104,58
MG,2013,CAXAMBU,6065557,3,140,68
MG,2013,CENTRALINA,6633799,4,154,77
MG,2013,CLARO DOS POCOES,2927185,4,76,25
MG,2013,COMENDADOR GOMES,5931309,3,138,59
MG,2013,CONCEICAO DAS ALAGOAS,246587,0,4,2
MG,2013,CONCEICAO DO PARA,57402,0,2,1
MG,2013,CONCEICAO DO RIO VERDE,3136737,3,81,45
MG,2013,CONGONHAL,2932032,0,65,30
MG,2013,CONGONHAS,26767197,18,657,294
MG,2013,CONSELHEIRO LAFAIETE,23692207,9,534,246
MG,2013,CONTAGEM,118827356,16,2770,1241
MG,2013,CORINTO,8931868,22,240,90
MG,2013,COROMANDEL,181765,0,7,1
MG,2013,CORONEL FABRICIANO,2366911,5,54,23
MG,2013,CORREGO DANTA,10971039,6,197,96
MG,2013,CRISTIANO OTONI,9197217,4,180,93
MG,2013,CURRAL DE DENTRO,949564,0,13,9
MG,2013,CURVELO,29421879,42,736,305
MG,2013,DELFIM MOREIRA,37832,0,1,1
MG,2013,DELTA,4113790,0,73,43
MG,2013,DIVINO,2966303,4,65,29
MG,2013,DIVISA ALEGRE,2178590,3,81,25
MG,2013,DOM CAVATI,1951793,0,38,18
MG,2013,ENGENHEIRO CALDAS,3663856,6,70,39
MG,2013,ENGENHEIRO NAVARRO,2091948,3,68,22
MG,2013,ESMERALDAS,21003274,8,389,208
MG,2013,ESTIVA,17184373,6,334,194
MG,2013,ESTRELA DO SUL,225651,1,4,2
MG,2013,EUGENOPOLIS,3209985,0,50,30
MG,2013,EWBANK DA CAMARA,4030076,0,79,42
MG,2013,EXTREMA,26807486,8,490,286
MG,2013,FELIXLANDIA,4706019,13,119,53
MG,2013,FERVEDOURO,4255718,4,83,42
MG,2013,FLORESTAL,2280202,1,46,25
MG,2013,FRANCISCO SA,16340381,15,506,157
MG,2013,FREI INOCENCIO,2445047,4,44,22
MG,2013,FRONTEIRA,5733840,6,156,57
MG,2013,FRUTA DE LEITE,2923222,2,48,30
MG,2013,FRUTAL,17831524,12,483,214
MG,2013,GOVERNADOR VALADARES,40937132,14,878,409
MG,2013,GRAO MOGOL,18282851,19,374,182
MG,2013,GUARARA,610597,1,16,9
MG,2013,GUIMARANIA,979057,5,25,9
MG,2013,GURINHATA,568225,1,7,5
MG,2013,IBIA,10359171,8,204,101
MG,2013,IGARAPE,15394596,7,372,188
MG,2013,IGARATINGA,3707895,2,90,47
MG,2013,INDIANOPOLIS,4980889,3,125,46
MG,2013,INHAPIM,4996678,5,124,56
MG,2013,IPANEMA,59580,0,4,3
MG,2013,IPATINGA,480703,0,14,5
MG,2013,IPUIUNA,1023377,0,11,10
MG,2013,ITABIRA,1088,0,2,1
MG,2013,ITABIRITO,19245525,16,382,195
MG,2013,ITAGUARA,21535817,10,401,218
MG,2013,ITAJUBA,23454,0,6,2
MG,2013,ITAMBACURI,7011048,7,139,61
MG,2013,ITAMONTE,6202818,1,121,67
MG,2013,ITANHANDU,1013327,1,20,12
MG,2013,ITAOBIM,8394336,5,208,96
MG,2013,ITAPEVA,15150523,2,264,157
MG,2013,ITATIAIUCU,21716028,5,403,221
MG,2013,ITUIUTABA,6788894,6,128,59
MG,2013,JAGUARACU,4655298,2,111,48
MG,2013,JAMPRUCA,1712363,1,22,13
MG,2013,JEQUITAI,3587426,7,87,40
MG,2013,JOAO MONLEVADE,26960892,13,640,302
MG,2013,JOAO PINHEIRO,11417854,8,292,122
MG,2013,JOAQUIM FELICIO,4566308,4,144,52
MG,2013,JUATUBA,24716162,6,457,275
MG,2013,JUIZ DE FORA,36929075,25,786,416
MG,2013,LAGOA GRANDE,2672028,11,67,27
MG,2013,LARANJAL,3209687,9,105,36
MG,2013,LAVRAS,22521106,2,410,256
MG,2013,LEOPOLDINA,22560248,23,520,244
MG,2013,LIBERDADE,920012,1,16,11
MG,2013,LIMA DUARTE,4064112,6,75,42
MG,2013,LUZ,14155282,19,282,148
MG,2013,MACHADO,127135,0,11,5
MG,2013,MANHUACU,38553369,18,833,425
MG,2013,MARIPA DE MINAS,1913177,4,40,21
MG,2013,MARTINS SOARES,1987514,1,43,23
MG,2013,MATEUS LEME,2116657,1,28,22
MG,2013,MATHIAS LOBATO,1377583,0,28,15
MG,2013,MATIAS BARBOSA,8762692,1,144,82
MG,2013,MATIPO,3998902,7,101,46
MG,2013,MEDINA,5867326,6,127,60
MG,2013,MIRADOURO,6872954,1,124,69
MG,2013,MOEMA,1879935,2,30,19
MG,2013,MONSENHOR PAULO,162268,0,3,3
MG,2013,MONTE ALEGRE DE MINAS,28866670,4,608,319
MG,2013,MONTE CARMELO,4339207,3,104,42
MG,2013,MONTES CLAROS,27630382,12,645,286
MG,2013,MURIAE,26805391,6,601,291
MG,2013,MUZAMBINHO,447889,0,10,4
MG,2013,NAQUE,2566483,0,60,27
MG,2013,NEPOMUCENO,2285078,2,27,22
MG,2013,NOVA ERA,15531431,13,364,170
MG,2013,NOVA LIMA,30126094,9,764,333
MG,2013,NOVA PONTE,198108,1,11,8
MG,2013,NOVA SERRANA,15537521,21,373,159
MG,2013,NOVA UNIAO,9457632,6,259,113
MG,2013,OLARIA,631081,0,11,6
MG,2013,OLIVEIRA,21497082,11,418,228
MG,2013,OLIVEIRA FORTES,5404424,1,96,58
MG,2013,ORIZANIA,3017012,5,65,33
MG,2013,OURO PRETO,4745021,2,108,57
MG,2013,PADRE CARVALHO,2971947,19,90,33
MG,2013,PADRE PARAISO,2389766,2,58,28
MG,2013,PARA DE MINAS,10207901,7,226,110
MG,2013,PARACATU,18663389,11,491,209
MG,2013,PARAOPEBA,11390153,3,273,121
MG,2013,PATOS DE MINAS,16233721,11,357,165
MG,2013,PATROCINIO,12041626,5,290,128
MG,2013,PATROCINIO DO MURIAE,1319206,0,30,12
MG,2013,PEDRA AZUL,1610041,2,32,17
MG,2013,PEDRINOPOLIS,21427,0,2,1
MG,2013,PERDIZES,2565665,2,107,40
MG,2013,PERDOES,16120337,2,283,174
MG,2013,PERIQUITO,4072981,5,85,42
MG,2013,PIEDADE DE CARATINGA,94884,0,8,5
MG,2013,PIRANGUINHO,393931,0,50,19
MG,2013,PIRAPORA,3163775,2,76,30
MG,2013,PLANURA,2917639,2,74,30
MG,2013,POCOS DE CALDAS,5152931,1,114,56
MG,2013,PONTO DOS VOLANTES,3667261,6,76,38
MG,2013,POUSO ALEGRE,32778654,11,688,350
MG,2013,POUSO ALTO,8745173,1,191,98
MG,2013,PRATA,12143976,14,320,135
MG,2013,REDUTO,2579503,2,58,24
MG,2013,RESSAQUINHA,5694679,3,145,60
MG,2013,RIBEIRAO DAS NEVES,38128762,10,890,387
MG,2013,RIBEIRAO VERMELHO,2665488,0,43,26
MG,2013,RIO CASCA,6625627,3,162,70
MG,2013,RIO MANSO,2171489,0,46,25
MG,2013,ROMARIA,2120338,1,44,23
MG,2013,SABARA,45556616,18,1175,497
MG,2013,SACRAMENTO,1698898,1,30,18
MG,2013,SALINAS,6174528,12,146,62
MG,2013,SANTA BARBARA,277259,0,3,3
MG,2013,SANTA BARBARA DO LESTE,2978874,5,69,36
MG,2013,SANTA CRUZ DE SALINAS,1104303,1,25,13
MG,2013,SANTA JULIANA,234240,0,12,7
MG,2013,SANTA LUZIA,240382,0,4,2
MG,2013,SANTA RITA DE CALDAS,2856961,2,64,34
MG,2013,SANTA RITA DE MINAS,4533552,2,92,45
MG,2013,SANTA RITA DO SAPUCAI,226440,2,39,11
MG,2013,SANTA VITORIA,1816679,4,50,19
MG,2013,SANTANA DO PARAISO,8305109,6,174,81
MG,2013,SANTO ANTONIO DO AMPARO,28868072,4,512,331
MG,2013,SANTO ANTONIO DO GRAMA,2433601,3,51,24
MG,2013,SANTOS DUMONT,20396671,11,334,204
MG,2013,SAO DOMINGOS DO PRATA,6828303,16,171,74
MG,2013,SAO FRANCISCO DO GLORIA,3043007,0,61,34
MG,2013,SAO GONCALO DO ABAETE,12909883,11,235,118
MG,2013,SAO GONCALO DO PARA,894666,0,15,10
MG,2013,SAO GONCALO DO RIO ABAIXO,19911932,15,423,206
MG,2013,SAO GONCALO DO SAPUCAI,16532816,6,265,167
MG,2013,SAO JOAO DO MANHUACU,5748743,8,127,54
MG,2013,SAO JOAO NEPOMUCENO,30020,0,1,1
MG,2013,SAO JOAQUIM DE BICAS,13712664,8,282,137
MG,2013,SAO JOSE DO GOIABAL,182244,0,1,1
MG,2013,SAO LOURENCO,102560,0,16,8
MG,2013,SAO SEBASTIAO DA BELA VISTA,10893111,1,248,129
MG,2013,SENADOR JOSE BENTO,2577523,0,57,31
MG,2013,SERICITA,63461,0,2,1
MG,2013,SERITINGA,2147411,2,29,19
MG,2013,SETE LAGOAS,31485829,15,634,323
MG,2013,SIMAO PEREIRA,5334605,0,71,49
MG,2013,SOLEDADE DE MINAS,351521,0,7,2
MG,2013,TARUMIRIM,1170905,1,15,10
MG,2013,TEOFILO OTONI,34606653,15,767,354
MG,2013,TIMOTEO,2880314,2,62,30
MG,2013,TRES CORACOES,17022176,10,339,182
MG,2013,TRES MARIAS,9681576,14,273,113
